po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO12283,SUP-001,Supplier A,ZX-9910,2025-07-11T00:00:00Z,2025-07-17T00:00:00Z,356,347,6,9,WH-01
PO12284,SUP-001,Supplier A,CL-7781,2024-06-01T00:00:00Z,2024-06-07T00:00:00Z,53,23,6,30,WH-01
PO12285,SUP-001,Supplier A,CL-7781,2024-10-05T00:00:00Z,2024-10-07T00:00:00Z,385,346,2,39,WH-01
PO12286,SUP-001,Supplier A,BR-2208,2024-05-31T00:00:00Z,2024-06-04T00:00:00Z,330,308,4,22,WH-03
PO12287,SUP-001,Supplier A,CL-7781,2024-05-14T00:00:00Z,2024-05-16T00:00:00Z,150,148,2,2,WH-01
PO12288,SUP-003,Supplier C,BR-2208,2025-09-11T00:00:00Z,2025-09-20T00:00:00Z,110,93,9,17,WH-03
PO12289,SUP-002,Supplier B,BR-2208,2025-04-13T00:00:00Z,2025-04-24T00:00:00Z,112,79,11,33,WH-03
PO12290,SUP-002,Supplier B,CL-7781,2025-11-03T00:00:00Z,2025-11-12T00:00:00Z,309,281,9,28,WH-01
PO12291,SUP-001,Supplier A,MN-5544,2024-07-29T00:00:00Z,2024-08-07T00:00:00Z,304,290,9,14,WH-01
PO12292,SUP-003,Supplier C,MN-5544,2024-03-18T00:00:00Z,2024-03-28T00:00:00Z,385,374,10,11,WH-01
PO12293,SUP-002,Supplier B,AX-4312,2025-06-11T00:00:00Z,2025-06-15T00:00:00Z,118,85,4,33,WH-01
PO12294,SUP-001,Supplier A,ZX-9910,2024-04-09T00:00:00Z,2024-04-19T00:00:00Z,50,12,10,38,WH-01
PO12295,SUP-003,Supplier C,MN-5544,2025-07-18T00:00:00Z,2025-07-28T00:00:00Z,322,296,10,26,WH-01
PO12296,SUP-002,Supplier B,AX-4312,2024-08-10T00:00:00Z,2024-08-18T00:00:00Z,223,185,8,38,WH-01
PO12297,SUP-002,Supplier B,ZX-9910,2024-06-02T00:00:00Z,2024-06-12T00:00:00Z,98,61,10,37,WH-01
PO12298,SUP-001,Supplier A,MN-5544,2025-10-12T00:00:00Z,2025-10-19T00:00:00Z,199,196,7,3,WH-01
PO12299,SUP-001,Supplier A,BR-2208,2026-01-03T00:00:00Z,2026-01-04T00:00:00Z,108,100,1,8,WH-03
PO12300,SUP-002,Supplier B,BR-2208,2025-04-23T00:00:00Z,2025-04-27T00:00:00Z,248,226,4,22,WH-03
PO12301,SUP-003,Supplier C,AX-4312,2024-09-12T00:00:00Z,2024-09-14T00:00:00Z,98,75,2,23,WH-01
PO12302,SUP-002,Supplier B,BR-2208,2024-08-30T00:00:00Z,2024-09-07T00:00:00Z,296,266,8,30,WH-03
PO12303,SUP-001,Supplier A,AX-4312,2025-03-23T00:00:00Z,2025-03-31T00:00:00Z,97,64,8,33,WH-01
PO12304,SUP-002,Supplier B,ZX-9910,2025-02-24T00:00:00Z,2025-03-03T00:00:00Z,265,240,7,25,WH-01
PO12305,SUP-002,Supplier B,ZX-9910,2024-07-15T00:00:00Z,2024-07-24T00:00:00Z,76,73,9,3,WH-01
PO12306,SUP-003,Supplier C,CL-7781,2024-09-29T00:00:00Z,2024-10-03T00:00:00Z,244,223,4,21,WH-01
PO12307,SUP-002,Supplier B,MN-5544,2024-06-16T00:00:00Z,2024-06-17T00:00:00Z,391,380,1,11,WH-01
PO12308,SUP-003,Supplier C,AX-4312,2024-12-29T00:00:00Z,2025-01-05T00:00:00Z,361,358,7,3,WH-01
PO12309,SUP-002,Supplier B,CL-7781,2025-04-07T00:00:00Z,2025-04-17T00:00:00Z,392,373,10,19,WH-01
PO12310,SUP-003,Supplier C,CL-7781,2025-02-23T00:00:00Z,2025-03-02T00:00:00Z,205,190,7,15,WH-01
PO12311,SUP-003,Supplier C,AX-4312,2025-01-18T00:00:00Z,2025-01-23T00:00:00Z,194,158,5,36,WH-01
PO12312,SUP-002,Supplier B,MN-5544,2025-08-09T00:00:00Z,2025-08-12T00:00:00Z,94,77,3,17,WH-01
PO12313,SUP-003,Supplier C,AX-4312,2024-10-28T00:00:00Z,2024-11-01T00:00:00Z,357,339,4,18,WH-01
PO12314,SUP-003,Supplier C,CL-7781,2026-02-22T00:00:00Z,2026-03-01T00:00:00Z,298,295,7,3,WH-01
PO12315,SUP-001,Supplier A,MN-5544,2024-05-01T00:00:00Z,2024-05-12T00:00:00Z,83,82,11,1,WH-01
PO12316,SUP-003,Supplier C,MN-5544,2025-12-29T00:00:00Z,2026-01-03T00:00:00Z,104,95,5,9,WH-01
PO12317,SUP-002,Supplier B,ZX-9910,2025-10-25T00:00:00Z,2025-11-04T00:00:00Z,346,334,10,12,WH-01
PO12318,SUP-003,Supplier C,MN-5544,2024-10-23T00:00:00Z,2024-10-30T00:00:00Z,59,22,7,37,WH-01
PO12319,SUP-003,Supplier C,BR-2208,2025-05-04T00:00:00Z,2025-05-15T00:00:00Z,177,157,11,20,WH-03
PO12320,SUP-002,Supplier B,AX-4312,2025-11-09T00:00:00Z,2025-11-17T00:00:00Z,242,215,8,27,WH-01
PO12321,SUP-003,Supplier C,MN-5544,2024-09-27T00:00:00Z,2024-09-28T00:00:00Z,280,267,1,13,WH-01
PO12322,SUP-002,Supplier B,ZX-9910,2025-11-17T00:00:00Z,2025-11-22T00:00:00Z,79,59,5,20,WH-01
PO12323,SUP-003,Supplier C,MN-5544,2025-01-01T00:00:00Z,2025-01-02T00:00:00Z,314,298,1,16,WH-01
PO12324,SUP-003,Supplier C,MN-5544,2024-06-04T00:00:00Z,2024-06-09T00:00:00Z,107,77,5,30,WH-01
PO12325,SUP-003,Supplier C,ZX-9910,2025-04-30T00:00:00Z,2025-05-04T00:00:00Z,345,308,4,37,WH-01
PO12326,SUP-002,Supplier B,AX-4312,2024-04-03T00:00:00Z,2024-04-14T00:00:00Z,112,94,11,18,WH-01
PO12327,SUP-002,Supplier B,AX-4312,2025-01-18T00:00:00Z,2025-01-22T00:00:00Z,355,323,4,32,WH-01
PO12328,SUP-001,Supplier A,AX-4312,2024-07-07T00:00:00Z,2024-07-15T00:00:00Z,146,118,8,28,WH-01
PO12329,SUP-001,Supplier A,MN-5544,2024-10-11T00:00:00Z,2024-10-22T00:00:00Z,341,332,11,9,WH-01
PO12330,SUP-002,Supplier B,BR-2208,2024-11-08T00:00:00Z,2024-11-14T00:00:00Z,362,362,6,0,WH-03
PO12331,SUP-002,Supplier B,BR-2208,2025-07-20T00:00:00Z,2025-07-27T00:00:00Z,268,248,7,20,WH-03
PO12332,SUP-001,Supplier A,CL-7781,2025-08-21T00:00:00Z,2025-08-29T00:00:00Z,287,265,8,22,WH-01
PO12333,SUP-001,Supplier A,BR-2208,2025-09-02T00:00:00Z,2025-09-06T00:00:00Z,231,207,4,24,WH-03
PO12334,SUP-002,Supplier B,ZX-9910,2025-10-08T00:00:00Z,2025-10-13T00:00:00Z,169,149,5,20,WH-01
PO12335,SUP-002,Supplier B,MN-5544,2024-10-02T00:00:00Z,2024-10-04T00:00:00Z,247,219,2,28,WH-01
PO12336,SUP-003,Supplier C,ZX-9910,2024-08-05T00:00:00Z,2024-08-08T00:00:00Z,242,240,3,2,WH-01
PO12337,SUP-001,Supplier A,CL-7781,2025-08-22T00:00:00Z,2025-09-01T00:00:00Z,326,292,10,34,WH-01
PO12338,SUP-002,Supplier B,CL-7781,2024-08-01T00:00:00Z,2024-08-10T00:00:00Z,89,87,9,2,WH-01
PO12339,SUP-002,Supplier B,ZX-9910,2024-06-03T00:00:00Z,2024-06-12T00:00:00Z,176,139,9,37,WH-01
PO12340,SUP-003,Supplier C,BR-2208,2025-10-28T00:00:00Z,2025-11-04T00:00:00Z,221,188,7,33,WH-03
PO12341,SUP-003,Supplier C,BR-2208,2024-07-29T00:00:00Z,2024-08-03T00:00:00Z,233,211,5,22,WH-03
PO12342,SUP-002,Supplier B,ZX-9910,2025-01-16T00:00:00Z,2025-01-22T00:00:00Z,136,128,6,8,WH-01
PO12343,SUP-003,Supplier C,ZX-9910,2024-03-13T00:00:00Z,2024-03-14T00:00:00Z,371,353,1,18,WH-01
PO12344,SUP-001,Supplier A,AX-4312,2025-08-12T00:00:00Z,2025-08-15T00:00:00Z,167,148,3,19,WH-01
PO12345,SUP-001,Supplier A,BR-2208,2024-06-04T00:00:00Z,2024-06-13T00:00:00Z,66,40,9,26,WH-03
PO12346,SUP-002,Supplier B,BR-2208,2025-04-10T00:00:00Z,2025-04-12T00:00:00Z,112,77,2,35,WH-03
PO12347,SUP-001,Supplier A,CL-7781,2025-04-16T00:00:00Z,2025-04-19T00:00:00Z,66,62,3,4,WH-01
PO12348,SUP-002,Supplier B,ZX-9910,2024-10-23T00:00:00Z,2024-10-30T00:00:00Z,295,289,7,6,WH-01
PO12349,SUP-001,Supplier A,AX-4312,2025-02-21T00:00:00Z,2025-02-22T00:00:00Z,88,53,1,35,WH-01
PO12350,SUP-002,Supplier B,CL-7781,2024-07-17T00:00:00Z,2024-07-25T00:00:00Z,246,217,8,29,WH-01
PO12351,SUP-001,Supplier A,CL-7781,2024-11-02T00:00:00Z,2024-11-06T00:00:00Z,265,237,4,28,WH-01
PO12352,SUP-003,Supplier C,CL-7781,2024-05-19T00:00:00Z,2024-05-28T00:00:00Z,245,222,9,23,WH-01
PO12353,SUP-003,Supplier C,MN-5544,2025-02-12T00:00:00Z,2025-02-17T00:00:00Z,195,177,5,18,WH-01
PO12354,SUP-002,Supplier B,CL-7781,2024-08-25T00:00:00Z,2024-08-27T00:00:00Z,66,37,2,29,WH-01
PO12355,SUP-003,Supplier C,ZX-9910,2025-03-31T00:00:00Z,2025-04-08T00:00:00Z,252,218,8,34,WH-01
PO12356,SUP-002,Supplier B,CL-7781,2024-10-24T00:00:00Z,2024-10-31T00:00:00Z,258,258,7,0,WH-01
PO12357,SUP-002,Supplier B,MN-5544,2025-07-02T00:00:00Z,2025-07-11T00:00:00Z,320,293,9,27,WH-01
PO12358,SUP-003,Supplier C,MN-5544,2024-11-25T00:00:00Z,2024-12-03T00:00:00Z,237,203,8,34,WH-01
PO12359,SUP-003,Supplier C,AX-4312,2025-01-21T00:00:00Z,2025-01-27T00:00:00Z,332,314,6,18,WH-01
PO12360,SUP-001,Supplier A,BR-2208,2024-11-08T00:00:00Z,2024-11-12T00:00:00Z,370,350,4,20,WH-03
PO12361,SUP-001,Supplier A,CL-7781,2026-01-14T00:00:00Z,2026-01-15T00:00:00Z,158,158,1,0,WH-01
PO12362,SUP-001,Supplier A,BR-2208,2024-12-22T00:00:00Z,2025-01-01T00:00:00Z,96,65,10,31,WH-03
PO12363,SUP-002,Supplier B,BR-2208,2025-01-08T00:00:00Z,2025-01-15T00:00:00Z,391,374,7,17,WH-03
PO12364,SUP-003,Supplier C,MN-5544,2024-09-24T00:00:00Z,2024-10-05T00:00:00Z,269,252,11,17,WH-01
PO12365,SUP-002,Supplier B,ZX-9910,2026-01-24T00:00:00Z,2026-02-04T00:00:00Z,216,188,11,28,WH-01
PO12366,SUP-002,Supplier B,AX-4312,2025-06-30T00:00:00Z,2025-07-02T00:00:00Z,121,91,2,30,WH-01
PO12367,SUP-002,Supplier B,MN-5544,2026-02-08T00:00:00Z,2026-02-10T00:00:00Z,376,341,2,35,WH-01
PO12368,SUP-002,Supplier B,MN-5544,2025-01-04T00:00:00Z,2025-01-06T00:00:00Z,87,79,2,8,WH-01
PO12369,SUP-002,Supplier B,ZX-9910,2025-06-24T00:00:00Z,2025-07-05T00:00:00Z,250,243,11,7,WH-01
PO12370,SUP-001,Supplier A,MN-5544,2025-05-06T00:00:00Z,2025-05-09T00:00:00Z,84,67,3,17,WH-01
PO12371,SUP-001,Supplier A,BR-2208,2025-08-24T00:00:00Z,2025-08-29T00:00:00Z,269,240,5,29,WH-03
PO12372,SUP-003,Supplier C,MN-5544,2025-07-29T00:00:00Z,2025-08-02T00:00:00Z,216,197,4,19,WH-01
PO12373,SUP-002,Supplier B,MN-5544,2024-06-17T00:00:00Z,2024-06-26T00:00:00Z,253,252,9,1,WH-01
PO12374,SUP-003,Supplier C,MN-5544,2024-12-08T00:00:00Z,2024-12-19T00:00:00Z,255,234,11,21,WH-01
PO12375,SUP-001,Supplier A,CL-7781,2025-07-01T00:00:00Z,2025-07-08T00:00:00Z,353,334,7,19,WH-01
PO12376,SUP-003,Supplier C,MN-5544,2024-05-30T00:00:00Z,2024-06-05T00:00:00Z,360,357,6,3,WH-01
PO12377,SUP-001,Supplier A,ZX-9910,2025-12-12T00:00:00Z,2025-12-20T00:00:00Z,266,266,8,0,WH-01
PO12378,SUP-003,Supplier C,CL-7781,2025-04-25T00:00:00Z,2025-05-02T00:00:00Z,234,204,7,30,WH-01
PO12379,SUP-001,Supplier A,ZX-9910,2025-10-05T00:00:00Z,2025-10-15T00:00:00Z,182,145,10,37,WH-01
PO12380,SUP-002,Supplier B,AX-4312,2024-06-02T00:00:00Z,2024-06-09T00:00:00Z,195,194,7,1,WH-01
PO12381,SUP-001,Supplier A,ZX-9910,2025-01-04T00:00:00Z,2025-01-14T00:00:00Z,157,141,10,16,WH-01
PO12382,SUP-002,Supplier B,ZX-9910,2024-07-10T00:00:00Z,2024-07-14T00:00:00Z,376,346,4,30,WH-01
PO12383,SUP-003,Supplier C,ZX-9910,2025-11-29T00:00:00Z,2025-12-02T00:00:00Z,301,263,3,38,WH-01
PO12384,SUP-003,Supplier C,ZX-9910,2025-11-29T00:00:00Z,2025-12-06T00:00:00Z,211,206,7,5,WH-01
PO12385,SUP-002,Supplier B,ZX-9910,2024-04-20T00:00:00Z,2024-04-22T00:00:00Z,94,61,2,33,WH-01
PO12386,SUP-001,Supplier A,AX-4312,2025-05-08T00:00:00Z,2025-05-14T00:00:00Z,227,191,6,36,WH-01
PO12387,SUP-002,Supplier B,CL-7781,2025-11-28T00:00:00Z,2025-11-30T00:00:00Z,52,31,2,21,WH-01
PO12388,SUP-001,Supplier A,CL-7781,2024-06-16T00:00:00Z,2024-06-22T00:00:00Z,123,121,6,2,WH-01
PO12389,SUP-001,Supplier A,BR-2208,2025-08-31T00:00:00Z,2025-09-01T00:00:00Z,56,44,1,12,WH-03
PO12390,SUP-001,Supplier A,AX-4312,2025-07-15T00:00:00Z,2025-07-23T00:00:00Z,371,368,8,3,WH-01
PO12391,SUP-001,Supplier A,BR-2208,2026-01-06T00:00:00Z,2026-01-16T00:00:00Z,280,257,10,23,WH-03
PO12392,SUP-001,Supplier A,ZX-9910,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,101,96,1,5,WH-01
PO12393,SUP-003,Supplier C,MN-5544,2025-12-31T00:00:00Z,2026-01-03T00:00:00Z,374,343,3,31,WH-01
PO12394,SUP-001,Supplier A,MN-5544,2025-07-29T00:00:00Z,2025-08-08T00:00:00Z,268,256,10,12,WH-01
PO12395,SUP-002,Supplier B,ZX-9910,2024-11-26T00:00:00Z,2024-11-29T00:00:00Z,326,303,3,23,WH-01
PO12396,SUP-003,Supplier C,ZX-9910,2025-08-16T00:00:00Z,2025-08-22T00:00:00Z,53,30,6,23,WH-01
PO12397,SUP-002,Supplier B,ZX-9910,2026-02-05T00:00:00Z,2026-02-16T00:00:00Z,308,305,11,3,WH-01
PO12398,SUP-001,Supplier A,CL-7781,2025-07-23T00:00:00Z,2025-08-01T00:00:00Z,217,183,9,34,WH-01
PO12399,SUP-001,Supplier A,MN-5544,2024-06-03T00:00:00Z,2024-06-11T00:00:00Z,157,133,8,24,WH-01
PO12400,SUP-003,Supplier C,BR-2208,2024-03-25T00:00:00Z,2024-04-02T00:00:00Z,373,360,8,13,WH-03
PO12401,SUP-003,Supplier C,MN-5544,2024-11-19T00:00:00Z,2024-11-30T00:00:00Z,311,295,11,16,WH-01
PO12402,SUP-002,Supplier B,ZX-9910,2024-08-12T00:00:00Z,2024-08-16T00:00:00Z,281,247,4,34,WH-01
PO12403,SUP-003,Supplier C,AX-4312,2024-07-15T00:00:00Z,2024-07-16T00:00:00Z,307,295,1,12,WH-01
PO12404,SUP-003,Supplier C,BR-2208,2025-11-17T00:00:00Z,2025-11-21T00:00:00Z,115,88,4,27,WH-03
PO12405,SUP-003,Supplier C,MN-5544,2024-08-29T00:00:00Z,2024-09-09T00:00:00Z,71,69,11,2,WH-01
PO12406,SUP-003,Supplier C,BR-2208,2025-08-19T00:00:00Z,2025-08-22T00:00:00Z,265,261,3,4,WH-03
PO12407,SUP-003,Supplier C,ZX-9910,2025-03-24T00:00:00Z,2025-03-28T00:00:00Z,152,114,4,38,WH-01
PO12408,SUP-003,Supplier C,MN-5544,2024-07-24T00:00:00Z,2024-08-02T00:00:00Z,362,351,9,11,WH-01
PO12409,SUP-003,Supplier C,CL-7781,2025-09-09T00:00:00Z,2025-09-17T00:00:00Z,106,67,8,39,WH-01
PO12410,SUP-002,Supplier B,ZX-9910,2024-09-14T00:00:00Z,2024-09-20T00:00:00Z,385,351,6,34,WH-01
PO12411,SUP-001,Supplier A,ZX-9910,2024-04-16T00:00:00Z,2024-04-19T00:00:00Z,54,29,3,25,WH-01
PO12412,SUP-003,Supplier C,AX-4312,2024-11-26T00:00:00Z,2024-12-07T00:00:00Z,376,367,11,9,WH-01
PO12413,SUP-003,Supplier C,MN-5544,2025-06-29T00:00:00Z,2025-07-09T00:00:00Z,165,132,10,33,WH-01
PO12414,SUP-001,Supplier A,AX-4312,2025-01-06T00:00:00Z,2025-01-09T00:00:00Z,249,219,3,30,WH-01
PO12415,SUP-001,Supplier A,AX-4312,2024-05-16T00:00:00Z,2024-05-27T00:00:00Z,286,280,11,6,WH-01
PO12416,SUP-002,Supplier B,CL-7781,2025-12-24T00:00:00Z,2025-12-26T00:00:00Z,119,88,2,31,WH-01
PO12417,SUP-002,Supplier B,CL-7781,2024-11-23T00:00:00Z,2024-11-27T00:00:00Z,275,260,4,15,WH-01
PO12418,SUP-002,Supplier B,CL-7781,2025-12-13T00:00:00Z,2025-12-22T00:00:00Z,248,210,9,38,WH-01
PO12419,SUP-003,Supplier C,MN-5544,2025-03-26T00:00:00Z,2025-03-27T00:00:00Z,94,84,1,10,WH-01
PO12420,SUP-003,Supplier C,MN-5544,2025-06-11T00:00:00Z,2025-06-17T00:00:00Z,140,135,6,5,WH-01
PO12421,SUP-003,Supplier C,BR-2208,2024-06-15T00:00:00Z,2024-06-21T00:00:00Z,179,158,6,21,WH-03
PO12422,SUP-003,Supplier C,BR-2208,2025-08-25T00:00:00Z,2025-08-29T00:00:00Z,138,124,4,14,WH-03
PO12423,SUP-002,Supplier B,ZX-9910,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,398,391,1,7,WH-01
PO12424,SUP-003,Supplier C,AX-4312,2026-01-23T00:00:00Z,2026-01-28T00:00:00Z,98,66,5,32,WH-01
PO12425,SUP-001,Supplier A,BR-2208,2024-06-21T00:00:00Z,2024-06-27T00:00:00Z,163,159,6,4,WH-03
PO12426,SUP-001,Supplier A,ZX-9910,2024-07-23T00:00:00Z,2024-07-30T00:00:00Z,323,286,7,37,WH-01
PO12427,SUP-002,Supplier B,MN-5544,2024-12-11T00:00:00Z,2024-12-17T00:00:00Z,342,313,6,29,WH-01
PO12428,SUP-003,Supplier C,AX-4312,2024-06-20T00:00:00Z,2024-06-23T00:00:00Z,369,360,3,9,WH-01
PO12429,SUP-002,Supplier B,ZX-9910,2026-01-25T00:00:00Z,2026-02-04T00:00:00Z,172,155,10,17,WH-01
PO12430,SUP-001,Supplier A,CL-7781,2025-07-01T00:00:00Z,2025-07-08T00:00:00Z,274,259,7,15,WH-01
PO12431,SUP-002,Supplier B,ZX-9910,2024-03-26T00:00:00Z,2024-04-01T00:00:00Z,212,179,6,33,WH-01
PO12432,SUP-001,Supplier A,BR-2208,2026-01-09T00:00:00Z,2026-01-11T00:00:00Z,399,387,2,12,WH-03
PO12433,SUP-002,Supplier B,AX-4312,2025-10-22T00:00:00Z,2025-10-31T00:00:00Z,364,360,9,4,WH-01
PO12434,SUP-001,Supplier A,AX-4312,2025-05-04T00:00:00Z,2025-05-11T00:00:00Z,141,103,7,38,WH-01
PO12435,SUP-001,Supplier A,CL-7781,2024-12-02T00:00:00Z,2024-12-06T00:00:00Z,329,303,4,26,WH-01
PO12436,SUP-002,Supplier B,AX-4312,2025-05-18T00:00:00Z,2025-05-28T00:00:00Z,177,171,10,6,WH-01
PO12437,SUP-002,Supplier B,BR-2208,2024-12-03T00:00:00Z,2024-12-13T00:00:00Z,96,59,10,37,WH-03
PO12438,SUP-002,Supplier B,MN-5544,2025-01-01T00:00:00Z,2025-01-06T00:00:00Z,275,261,5,14,WH-01
PO12439,SUP-002,Supplier B,CL-7781,2026-02-05T00:00:00Z,2026-02-15T00:00:00Z,97,67,10,30,WH-01
PO12440,SUP-002,Supplier B,ZX-9910,2024-05-23T00:00:00Z,2024-05-26T00:00:00Z,113,85,3,28,WH-01
PO12441,SUP-003,Supplier C,BR-2208,2024-05-26T00:00:00Z,2024-06-01T00:00:00Z,174,136,6,38,WH-03
PO12442,SUP-003,Supplier C,AX-4312,2024-07-08T00:00:00Z,2024-07-12T00:00:00Z,52,24,4,28,WH-01
PO12443,SUP-003,Supplier C,CL-7781,2025-06-03T00:00:00Z,2025-06-07T00:00:00Z,60,28,4,32,WH-01
PO12444,SUP-002,Supplier B,BR-2208,2024-11-20T00:00:00Z,2024-11-26T00:00:00Z,252,226,6,26,WH-03
PO12445,SUP-001,Supplier A,AX-4312,2024-07-30T00:00:00Z,2024-07-31T00:00:00Z,70,32,1,38,WH-01
PO12446,SUP-002,Supplier B,BR-2208,2026-01-03T00:00:00Z,2026-01-09T00:00:00Z,95,94,6,1,WH-03
PO12447,SUP-002,Supplier B,AX-4312,2025-03-05T00:00:00Z,2025-03-16T00:00:00Z,213,203,11,10,WH-01
PO12448,SUP-002,Supplier B,AX-4312,2024-08-04T00:00:00Z,2024-08-06T00:00:00Z,172,172,2,0,WH-01
PO12449,SUP-003,Supplier C,AX-4312,2024-10-29T00:00:00Z,2024-11-01T00:00:00Z,340,310,3,30,WH-01
PO12450,SUP-002,Supplier B,AX-4312,2024-08-11T00:00:00Z,2024-08-18T00:00:00Z,330,293,7,37,WH-01
PO12451,SUP-002,Supplier B,AX-4312,2025-09-29T00:00:00Z,2025-10-03T00:00:00Z,240,239,4,1,WH-01
PO12452,SUP-003,Supplier C,MN-5544,2025-08-30T00:00:00Z,2025-09-01T00:00:00Z,175,166,2,9,WH-02
PO12453,SUP-002,Supplier B,ZX-9910,2025-07-23T00:00:00Z,2025-07-28T00:00:00Z,314,313,5,1,WH-02
PO12454,SUP-002,Supplier B,MN-5544,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,237,200,2,37,WH-02
PO12455,SUP-001,Supplier A,CL-7781,2025-05-07T00:00:00Z,2025-05-17T00:00:00Z,163,152,10,11,WH-02
PO12456,SUP-003,Supplier C,AX-4312,2025-10-23T00:00:00Z,2025-10-27T00:00:00Z,134,129,4,5,WH-02
PO12457,SUP-001,Supplier A,AX-4312,2025-07-04T00:00:00Z,2025-07-05T00:00:00Z,267,247,1,20,WH-02
PO12458,SUP-001,Supplier A,CL-7781,2024-12-25T00:00:00Z,2025-01-04T00:00:00Z,279,254,10,25,WH-02
PO12459,SUP-003,Supplier C,CL-7781,2025-07-05T00:00:00Z,2025-07-13T00:00:00Z,310,296,8,14,WH-01
PO12460,SUP-002,Supplier B,MN-5544,2024-11-24T00:00:00Z,2024-12-05T00:00:00Z,193,193,11,0,WH-01
PO12461,SUP-002,Supplier B,CL-7781,2024-03-23T00:00:00Z,2024-03-28T00:00:00Z,308,278,5,30,WH-01
PO12462,SUP-001,Supplier A,AX-4312,2024-03-25T00:00:00Z,2024-04-02T00:00:00Z,257,237,8,20,WH-01
PO12463,SUP-003,Supplier C,AX-4312,2024-08-03T00:00:00Z,2024-08-05T00:00:00Z,204,167,2,37,WH-01
PO12464,SUP-001,Supplier A,ZX-9910,2025-07-05T00:00:00Z,2025-07-15T00:00:00Z,235,198,10,37,WH-01
PO12465,SUP-001,Supplier A,CL-7781,2025-09-17T00:00:00Z,2025-09-26T00:00:00Z,313,281,9,32,WH-01
PO12466,SUP-001,Supplier A,MN-5544,2025-08-27T00:00:00Z,2025-09-01T00:00:00Z,248,211,5,37,WH-01
PO12467,SUP-002,Supplier B,ZX-9910,2024-03-26T00:00:00Z,2024-03-31T00:00:00Z,249,229,5,20,WH-01
PO12468,SUP-002,Supplier B,CL-7781,2024-06-23T00:00:00Z,2024-07-01T00:00:00Z,325,318,8,7,WH-01
PO12469,SUP-001,Supplier A,MN-5544,2025-09-05T00:00:00Z,2025-09-15T00:00:00Z,351,321,10,30,WH-01
PO12470,SUP-001,Supplier A,AX-4312,2025-08-10T00:00:00Z,2025-08-12T00:00:00Z,298,270,2,28,WH-01
PO12471,SUP-001,Supplier A,CL-7781,2025-10-22T00:00:00Z,2025-10-31T00:00:00Z,320,291,9,29,WH-01
PO12472,SUP-001,Supplier A,AX-4312,2025-10-19T00:00:00Z,2025-10-29T00:00:00Z,334,319,10,15,WH-01
PO12473,SUP-002,Supplier B,CL-7781,2025-12-23T00:00:00Z,2025-12-27T00:00:00Z,133,97,4,36,WH-01
PO12474,SUP-003,Supplier C,BR-2208,2025-08-26T00:00:00Z,2025-09-01T00:00:00Z,376,354,6,22,WH-03
PO12475,SUP-001,Supplier A,AX-4312,2024-11-30T00:00:00Z,2024-12-09T00:00:00Z,281,253,9,28,WH-01
PO12476,SUP-001,Supplier A,AX-4312,2025-04-18T00:00:00Z,2025-04-24T00:00:00Z,215,185,6,30,WH-01
PO12477,SUP-003,Supplier C,BR-2208,2025-05-02T00:00:00Z,2025-05-07T00:00:00Z,274,266,5,8,WH-03
PO12478,SUP-003,Supplier C,AX-4312,2025-07-31T00:00:00Z,2025-08-09T00:00:00Z,140,117,9,23,WH-01
PO12479,SUP-002,Supplier B,ZX-9910,2025-04-24T00:00:00Z,2025-05-04T00:00:00Z,78,51,10,27,WH-01
PO12480,SUP-001,Supplier A,AX-4312,2025-12-02T00:00:00Z,2025-12-10T00:00:00Z,264,236,8,28,WH-01
PO12481,SUP-003,Supplier C,MN-5544,2024-11-22T00:00:00Z,2024-11-27T00:00:00Z,91,85,5,6,WH-01
PO12482,SUP-003,Supplier C,CL-7781,2025-12-25T00:00:00Z,2026-01-04T00:00:00Z,213,187,10,26,WH-01
PO12483,SUP-001,Supplier A,MN-5544,2025-05-01T00:00:00Z,2025-05-11T00:00:00Z,351,350,10,1,WH-01
PO12484,SUP-003,Supplier C,BR-2208,2024-10-30T00:00:00Z,2024-11-08T00:00:00Z,122,96,9,26,WH-03
PO12485,SUP-001,Supplier A,ZX-9910,2026-02-09T00:00:00Z,2026-02-10T00:00:00Z,136,127,1,9,WH-01
PO12486,SUP-001,Supplier A,ZX-9910,2024-06-29T00:00:00Z,2024-07-09T00:00:00Z,202,200,10,2,WH-01
PO12487,SUP-003,Supplier C,AX-4312,2024-12-06T00:00:00Z,2024-12-12T00:00:00Z,174,169,6,5,WH-01
PO12488,SUP-003,Supplier C,AX-4312,2025-07-18T00:00:00Z,2025-07-23T00:00:00Z,115,98,5,17,WH-01
PO12489,SUP-001,Supplier A,AX-4312,2024-10-20T00:00:00Z,2024-10-27T00:00:00Z,51,40,7,11,WH-01
PO12490,SUP-001,Supplier A,CL-7781,2024-05-17T00:00:00Z,2024-05-23T00:00:00Z,342,323,6,19,WH-01
PO12491,SUP-002,Supplier B,AX-4312,2024-09-11T00:00:00Z,2024-09-18T00:00:00Z,73,54,7,19,WH-01
PO12492,SUP-003,Supplier C,AX-4312,2025-08-12T00:00:00Z,2025-08-13T00:00:00Z,258,258,1,0,WH-01
